,ML,Low_90,High_90,Low_50,High_50,state,district
5625,1.22,0.88,1.59,1.08,1.37,Punjab,S.A.S. Nagar
5626,1.21,0.87,1.57,1.09,1.3800000000000001,Punjab,S.A.S. Nagar
5627,1.19,0.86,1.55,1.05,1.33,Punjab,S.A.S. Nagar
5628,3.0,1.01,6.99,2.04,4.45,Punjab,Sangrur
5629,2.69,0.9500000000000001,5.45,1.94,3.8200000000000003,Punjab,Sangrur
5630,2.49,0.9400000000000001,4.84,1.84,3.48,Punjab,Sangrur
5631,2.36,0.9500000000000001,4.49,1.76,3.25,Punjab,Sangrur
5632,2.25,0.91,4.19,1.67,3.0500000000000003,Punjab,Sangrur
5633,2.16,0.86,3.94,1.6300000000000001,2.93,Punjab,Sangrur
5634,2.23,0.9500000000000001,3.97,1.6600000000000001,2.93,Punjab,Sangrur
5635,2.13,0.92,3.7600000000000002,1.6600000000000001,2.86,Punjab,Sangrur
5636,2.17,0.98,3.74,1.67,2.83,Punjab,Sangrur
5637,2.5,1.24,4.03,2.0,3.17,Punjab,Sangrur
5638,2.99,1.71,4.4,2.5,3.62,Punjab,Sangrur
5639,3.35,2.19,4.58,2.93,3.92,Punjab,Sangrur
5640,3.39,2.41,4.45,3.0300000000000002,3.87,Punjab,Sangrur
5641,3.31,2.46,4.19,2.98,3.69,Punjab,Sangrur
5642,3.09,2.37,3.86,2.8000000000000003,3.41,Punjab,Sangrur
5643,2.81,2.18,3.49,2.59,3.13,Punjab,Sangrur
5644,2.58,2.02,3.19,2.36,2.84,Punjab,Sangrur
5645,2.38,1.85,2.91,2.2,2.64,Punjab,Sangrur
5646,2.18,1.7,2.68,2.0300000000000002,2.44,Punjab,Sangrur
5647,3.0,1.01,6.99,2.04,4.45,Punjab,Shahid Bhagat Singh Nagar
5648,2.07,0.84,3.7,1.58,2.79,Punjab,Shahid Bhagat Singh Nagar
5649,1.81,0.8,3.11,1.35,2.32,Punjab,Shahid Bhagat Singh Nagar
5650,1.6600000000000001,0.78,2.81,1.28,2.13,Punjab,Shahid Bhagat Singh Nagar
5651,1.62,0.79,2.66,1.26,2.04,Punjab,Shahid Bhagat Singh Nagar
5652,1.54,0.73,2.45,1.22,1.94,Punjab,Shahid Bhagat Singh Nagar
5653,1.48,0.75,2.37,1.21,1.8900000000000001,Punjab,Shahid Bhagat Singh Nagar
5654,1.46,0.74,2.2800000000000002,1.22,1.87,Punjab,Shahid Bhagat Singh Nagar
5655,1.54,0.85,2.35,1.24,1.86,Punjab,Shahid Bhagat Singh Nagar
5656,1.68,0.99,2.44,1.42,2.02,Punjab,Shahid Bhagat Singh Nagar
5657,1.8,1.1500000000000001,2.5300000000000002,1.56,2.13,Punjab,Shahid Bhagat Singh Nagar
5658,1.9000000000000001,1.27,2.56,1.6400000000000001,2.17,Punjab,Shahid Bhagat Singh Nagar
5659,1.96,1.3800000000000001,2.58,1.77,2.27,Punjab,Shahid Bhagat Singh Nagar
5660,1.98,1.43,2.54,1.79,2.25,Punjab,Shahid Bhagat Singh Nagar
5661,1.98,1.46,2.49,1.81,2.24,Punjab,Shahid Bhagat Singh Nagar
5662,1.92,1.44,2.4,1.76,2.16,Punjab,Shahid Bhagat Singh Nagar
5663,1.84,1.41,2.32,1.6600000000000001,2.0300000000000002,Punjab,Shahid Bhagat Singh Nagar
5664,1.75,1.34,2.2,1.58,1.93,Punjab,Shahid Bhagat Singh Nagar
5665,1.68,1.29,2.11,1.54,1.8800000000000001,Punjab,Shahid Bhagat Singh Nagar
5666,3.0,1.01,6.99,2.04,4.45,Punjab,Sri Muktsar Sahib
5667,2.87,1.02,6.29,1.95,4.11,Punjab,Sri Muktsar Sahib
5668,2.77,0.96,5.78,1.96,3.96,Punjab,Sri Muktsar Sahib
5669,2.69,0.98,5.49,1.93,3.81,Punjab,Sri Muktsar Sahib
5670,2.62,0.97,5.24,1.93,3.72,Punjab,Sri Muktsar Sahib
5671,2.5500000000000003,0.98,5.0600000000000005,1.87,3.58,Punjab,Sri Muktsar Sahib
5672,2.5,0.97,4.89,1.79,3.43,Punjab,Sri Muktsar Sahib
5673,2.67,1.05,5.0200000000000005,1.95,3.62,Punjab,Sri Muktsar Sahib
5674,3.27,1.44,5.61,2.47,4.23,Punjab,Sri Muktsar Sahib
5675,3.95,2.05,6.0,3.24,4.9,Punjab,Sri Muktsar Sahib
5676,4.22,2.6,5.92,3.63,5.01,Punjab,Sri Muktsar Sahib
5677,4.13,2.8000000000000003,5.48,3.66,4.7700000000000005,Punjab,Sri Muktsar Sahib
5678,3.77,2.68,4.87,3.33,4.23,Punjab,Sri Muktsar Sahib
5679,3.42,2.5,4.34,3.09,3.85,Punjab,Sri Muktsar Sahib
5680,3.0500000000000003,2.27,3.86,2.79,3.45,Punjab,Sri Muktsar Sahib
5681,2.7600000000000002,2.08,3.49,2.5100000000000002,3.09,Punjab,Sri Muktsar Sahib
5682,2.52,1.9100000000000001,3.18,2.2800000000000002,2.8000000000000003,Punjab,Sri Muktsar Sahib
5683,2.2800000000000002,1.71,2.87,2.08,2.56,Punjab,Sri Muktsar Sahib
5684,2.11,1.59,2.67,1.94,2.39,Punjab,Sri Muktsar Sahib
5685,3.0,1.01,6.99,2.04,4.45,Punjab,Tarn Taran
5686,2.61,1.03,4.84,1.95,3.56,Punjab,Tarn Taran
5687,2.4,1.02,4.17,1.82,3.15,Punjab,Tarn Taran
5688,2.49,1.17,4.04,1.98,3.19,Punjab,Tarn Taran
5689,2.7800000000000002,1.54,4.19,2.33,3.44,Punjab,Tarn Taran
5690,3.04,1.8900000000000001,4.22,2.64,3.61,Punjab,Tarn Taran
5691,3.33,2.34,4.32,2.99,3.81,Punjab,Tarn Taran
5692,3.37,2.57,4.23,3.06,3.74,Punjab,Tarn Taran
5693,3.23,2.5500000000000003,3.95,3.0,3.58,Punjab,Tarn Taran
5694,2.98,2.39,3.59,2.79,3.29,Punjab,Tarn Taran
5695,2.74,2.24,3.3000000000000003,2.57,3.0100000000000002,Punjab,Tarn Taran
5696,2.54,2.09,3.04,2.37,2.7600000000000002,Punjab,Tarn Taran
5697,2.36,1.94,2.8000000000000003,2.22,2.58,Punjab,Tarn Taran
5698,3.0,1.01,6.99,2.04,4.45,Puducherry,Mahe
5699,2.87,1.02,6.29,1.95,4.11,Puducherry,Mahe
5700,2.77,0.96,5.78,1.96,3.96,Puducherry,Mahe
5701,2.69,0.98,5.49,1.93,3.81,Puducherry,Mahe
5702,2.62,0.97,5.24,1.93,3.72,Puducherry,Mahe
5703,2.5500000000000003,0.98,5.0600000000000005,1.87,3.58,Puducherry,Mahe
5704,2.5,0.97,4.89,1.79,3.43,Puducherry,Mahe
5705,2.44,0.9400000000000001,4.72,1.82,3.41,Puducherry,Mahe
5706,2.4,0.92,4.58,1.78,3.3200000000000003,Puducherry,Mahe
5707,2.36,0.93,4.49,1.78,3.2800000000000002,Puducherry,Mahe
5708,2.32,0.93,4.4,1.75,3.21,Puducherry,Mahe
5709,2.46,1.01,4.53,1.83,3.31,Puducherry,Mahe
5710,2.38,0.97,4.32,1.78,3.19,Puducherry,Mahe
5711,2.32,0.92,4.13,1.71,3.06,Puducherry,Mahe
5712,2.2600000000000002,0.9500000000000001,4.05,1.6600000000000001,2.96,Puducherry,Mahe
5713,2.2,0.93,3.93,1.67,2.93,Puducherry,Mahe
5714,2.16,0.91,3.8200000000000003,1.61,2.83,Puducherry,Mahe
5715,2.11,0.89,3.72,1.62,2.81,Puducherry,Mahe
5716,2.07,0.87,3.63,1.59,2.75,Puducherry,Mahe
5717,3.0,1.01,6.99,2.04,4.45,Puducherry,Puducherry
5718,2.49,0.96,4.86,1.85,3.49,Puducherry,Puducherry
5719,2.25,0.9,4.17,1.69,3.0700000000000003,Puducherry,Puducherry
5720,2.09,0.88,3.8000000000000003,1.58,2.81,Puducherry,Puducherry
5721,2.09,0.91,3.66,1.61,2.77,Puducherry,Puducherry
5722,1.98,0.85,3.38,1.55,2.62,Puducherry,Puducherry
5723,1.8900000000000001,0.8300000000000001,3.2,1.48,2.48,Puducherry,Puducherry
5724,1.82,0.84,3.09,1.37,2.31,Puducherry,Puducherry
5725,1.76,0.79,2.93,1.3800000000000001,2.2800000000000002,Puducherry,Puducherry
5726,1.77,0.81,2.89,1.35,2.22,Puducherry,Puducherry
5727,1.72,0.8200000000000001,2.82,1.3800000000000001,2.22,Puducherry,Puducherry
5728,1.67,0.78,2.7,1.36,2.17,Puducherry,Puducherry
5729,1.6300000000000001,0.78,2.64,1.31,2.09,Puducherry,Puducherry
5730,1.6400000000000001,0.8,2.62,1.32,2.08,Puducherry,Puducherry
5731,1.61,0.77,2.5300000000000002,1.31,2.05,Puducherry,Puducherry
5732,1.57,0.8,2.52,1.29,2.0100000000000002,Puducherry,Puducherry
5733,1.54,0.76,2.43,1.27,1.97,Puducherry,Puducherry
5734,1.52,0.75,2.38,1.23,1.9100000000000001,Puducherry,Puducherry
5735,1.49,0.76,2.36,1.24,1.9100000000000001,Puducherry,Puducherry
5736,3.0,1.01,6.99,2.04,4.45,Rajasthan,Ajmer
5737,1.73,0.9,2.69,1.41,2.16,Rajasthan,Ajmer
5738,1.57,0.9,2.2800000000000002,1.35,1.93,Rajasthan,Ajmer
5739,1.5,0.96,2.14,1.31,1.8,Rajasthan,Ajmer
5740,1.47,0.98,2.02,1.29,1.72,Rajasthan,Ajmer
5741,1.47,1.01,1.95,1.31,1.7,Rajasthan,Ajmer
5742,1.46,1.05,1.92,1.32,1.68,Rajasthan,Ajmer
5743,1.44,1.06,1.87,1.29,1.62,Rajasthan,Ajmer
5744,1.43,1.07,1.83,1.28,1.59,Rajasthan,Ajmer
5745,1.42,1.08,1.8,1.31,1.61,Rajasthan,Ajmer
5746,1.4000000000000001,1.06,1.74,1.27,1.55,Rajasthan,Ajmer
5747,1.3800000000000001,1.07,1.73,1.26,1.53,Rajasthan,Ajmer
5748,1.36,1.05,1.68,1.25,1.51,Rajasthan,Ajmer
5749,1.34,1.04,1.6500000000000001,1.22,1.47,Rajasthan,Ajmer
5750,1.33,1.05,1.6500000000000001,1.24,1.49,Rajasthan,Ajmer
5751,1.31,1.03,1.61,1.21,1.45,Rajasthan,Ajmer
5752,1.29,1.02,1.59,1.2,1.44,Rajasthan,Ajmer
5753,1.27,1.01,1.57,1.17,1.4000000000000001,Rajasthan,Ajmer
5754,1.25,0.99,1.54,1.17,1.4000000000000001,Rajasthan,Ajmer
5755,3.0,1.01,6.99,2.04,4.45,Rajasthan,Alwar
5756,2.44,0.96,4.72,1.79,3.37,Rajasthan,Alwar
5757,2.19,0.87,4.0,1.6300000000000001,2.95,Rajasthan,Alwar
5758,2.0300000000000002,0.87,3.66,1.58,2.7600000000000002,Rajasthan,Alwar
5759,1.92,0.85,3.41,1.49,2.57,Rajasthan,Alwar
5760,1.84,0.8200000000000001,3.21,1.45,2.46,Rajasthan,Alwar
5761,1.77,0.76,3.0100000000000002,1.3800000000000001,2.33,Rajasthan,Alwar
5762,1.78,0.8,2.98,1.41,2.33,Rajasthan,Alwar
5763,1.72,0.8,2.88,1.34,2.21,Rajasthan,Alwar
5764,1.73,0.84,2.86,1.4000000000000001,2.25,Rajasthan,Alwar
5765,1.73,0.85,2.8000000000000003,1.41,2.23,Rajasthan,Alwar
5766,1.68,0.84,2.71,1.35,2.13,Rajasthan,Alwar
5767,1.72,0.87,2.69,1.4000000000000001,2.16,Rajasthan,Alwar
5768,1.71,0.9,2.66,1.3800000000000001,2.11,Rajasthan,Alwar
5769,1.69,0.89,2.58,1.42,2.13,Rajasthan,Alwar
5770,1.68,0.9,2.5300000000000002,1.4000000000000001,2.08,Rajasthan,Alwar
5771,1.6600000000000001,0.93,2.5100000000000002,1.33,1.98,Rajasthan,Alwar
5772,1.6400000000000001,0.92,2.44,1.37,2.0,Rajasthan,Alwar
5773,1.62,0.92,2.39,1.37,1.98,Rajasthan,Alwar
5774,3.0,1.01,6.99,2.04,4.45,Rajasthan,Banswara
5775,1.6400000000000001,0.75,2.72,1.29,2.12,Rajasthan,Banswara
5776,1.43,0.73,2.29,1.1400000000000001,1.79,Rajasthan,Banswara
5777,1.33,0.6900000000000001,2.04,1.11,1.68,Rajasthan,Banswara
5778,1.29,0.72,1.95,1.07,1.58,Rajasthan,Banswara
5779,1.24,0.7000000000000001,1.83,1.04,1.51,Rajasthan,Banswara
5780,1.22,0.7000000000000001,1.76,1.03,1.47,Rajasthan,Banswara
5781,1.2,0.73,1.74,1.03,1.45,Rajasthan,Banswara
5782,1.19,0.72,1.68,1.03,1.43,Rajasthan,Banswara
5783,1.18,0.72,1.6400000000000001,1.01,1.3900000000000001,Rajasthan,Banswara
5784,1.16,0.73,1.62,1.01,1.3800000000000001,Rajasthan,Banswara
5785,1.16,0.73,1.59,1.02,1.3800000000000001,Rajasthan,Banswara
5786,1.1400000000000001,0.74,1.58,1.01,1.36,Rajasthan,Banswara
5787,1.1300000000000001,0.74,1.56,1.0,1.34,Rajasthan,Banswara
5788,1.12,0.73,1.53,0.98,1.31,Rajasthan,Banswara
5789,1.11,0.74,1.53,0.99,1.32,Rajasthan,Banswara
5790,1.1,0.72,1.49,0.97,1.29,Rajasthan,Banswara
5791,1.1,0.73,1.49,0.98,1.3,Rajasthan,Banswara
5792,1.09,0.72,1.47,0.96,1.27,Rajasthan,Banswara
5793,3.0,1.01,6.99,2.04,4.45,Rajasthan,Baran
5794,2.87,1.02,6.29,1.95,4.11,Rajasthan,Baran
5795,2.77,0.96,5.78,1.96,3.96,Rajasthan,Baran
5796,2.69,0.98,5.49,1.93,3.81,Rajasthan,Baran
5797,2.62,0.97,5.24,1.93,3.72,Rajasthan,Baran
5798,2.5500000000000003,0.98,5.0600000000000005,1.87,3.58,Rajasthan,Baran
5799,2.5,0.97,4.89,1.79,3.43,Rajasthan,Baran
5800,2.44,0.9400000000000001,4.72,1.82,3.41,Rajasthan,Baran
5801,2.4,0.92,4.58,1.78,3.3200000000000003,Rajasthan,Baran
5802,2.36,0.93,4.49,1.78,3.2800000000000002,Rajasthan,Baran
5803,3.0,1.01,6.99,2.04,4.45,Rajasthan,Barmer
5804,3.29,1.17,7.01,2.35,4.7700000000000005,Rajasthan,Barmer
5805,3.0,1.1400000000000001,5.99,2.15,4.18,Rajasthan,Barmer
5806,2.81,1.11,5.43,2.1,3.92,Rajasthan,Barmer
5807,2.67,1.04,5.0,1.98,3.65,Rajasthan,Barmer
5808,2.5500000000000003,1.01,4.71,1.8900000000000001,3.45,Rajasthan,Barmer
5809,2.46,1.0,4.5,1.87,3.35,Rajasthan,Barmer
5810,2.38,1.0,4.34,1.82,3.23,Rajasthan,Barmer
5811,2.31,0.96,4.16,1.76,3.11,Rajasthan,Barmer
5812,2.25,0.92,4.0,1.72,3.02,Rajasthan,Barmer
5813,2.2,0.91,3.89,1.7,2.96,Rajasthan,Barmer
5814,2.15,0.87,3.7600000000000002,1.6500000000000001,2.87,Rajasthan,Barmer
5815,2.11,0.91,3.73,1.6500000000000001,2.84,Rajasthan,Barmer
5816,2.19,0.96,3.77,1.6600000000000001,2.84,Rajasthan,Barmer
5817,2.13,0.9400000000000001,3.65,1.6500000000000001,2.79,Rajasthan,Barmer
5818,2.07,0.91,3.5300000000000002,1.6,2.7,Rajasthan,Barmer
5819,2.0300000000000002,0.87,3.41,1.59,2.66,Rajasthan,Barmer
5820,1.98,0.9,3.38,1.55,2.59,Rajasthan,Barmer
5821,1.95,0.89,3.31,1.49,2.5,Rajasthan,Barmer
5822,3.0,1.01,6.99,2.04,4.45,Rajasthan,Bharatpur
5823,1.47,0.74,2.38,1.2,1.8900000000000001,Rajasthan,Bharatpur
5824,1.32,0.73,2.02,1.11,1.6500000000000001,Rajasthan,Bharatpur
5825,1.25,0.73,1.84,1.05,1.51,Rajasthan,Bharatpur
5826,1.21,0.74,1.74,1.06,1.48,Rajasthan,Bharatpur
5827,1.19,0.75,1.67,1.03,1.41,Rajasthan,Bharatpur
5828,1.17,0.76,1.62,1.04,1.4000000000000001,Rajasthan,Bharatpur
5829,1.1500000000000001,0.75,1.56,1.02,1.36,Rajasthan,Bharatpur
5830,1.1400000000000001,0.77,1.55,1.0,1.32,Rajasthan,Bharatpur
5831,1.12,0.77,1.52,1.0,1.31,Rajasthan,Bharatpur
5832,1.11,0.77,1.49,1.0,1.3,Rajasthan,Bharatpur
5833,1.11,0.77,1.47,0.99,1.28,Rajasthan,Bharatpur
5834,1.1,0.76,1.44,0.97,1.25,Rajasthan,Bharatpur
5835,1.09,0.77,1.44,0.99,1.27,Rajasthan,Bharatpur
5836,1.09,0.78,1.44,0.97,1.24,Rajasthan,Bharatpur
5837,1.08,0.78,1.43,0.98,1.25,Rajasthan,Bharatpur
5838,1.08,0.77,1.41,0.9500000000000001,1.21,Rajasthan,Bharatpur
5839,1.07,0.77,1.4000000000000001,0.97,1.23,Rajasthan,Bharatpur
5840,1.07,0.76,1.3800000000000001,0.97,1.23,Rajasthan,Bharatpur
5841,3.0,1.01,6.99,2.04,4.45,Rajasthan,Bhilwara
5842,1.86,0.79,3.2,1.45,2.47,Rajasthan,Bhilwara
5843,1.61,0.77,2.7,1.28,2.09,Rajasthan,Bhilwara
5844,1.49,0.73,2.41,1.22,1.93,Rajasthan,Bhilwara
5845,1.44,0.75,2.29,1.1500000000000001,1.79,Rajasthan,Bhilwara
5846,1.3800000000000001,0.73,2.15,1.11,1.7,Rajasthan,Bhilwara
5847,1.36,0.74,2.08,1.1400000000000001,1.7,Rajasthan,Bhilwara
5848,1.32,0.7000000000000001,1.96,1.11,1.6400000000000001,Rajasthan,Bhilwara
5849,1.3,0.74,1.95,1.08,1.58,Rajasthan,Bhilwara
5850,1.27,0.73,1.8900000000000001,1.07,1.55,Rajasthan,Bhilwara
5851,1.27,0.74,1.86,1.05,1.51,Rajasthan,Bhilwara
5852,1.24,0.73,1.81,1.07,1.52,Rajasthan,Bhilwara
5853,1.24,0.74,1.79,1.08,1.52,Rajasthan,Bhilwara
5854,1.22,0.73,1.75,1.03,1.45,Rajasthan,Bhilwara
5855,1.22,0.75,1.75,1.04,1.45,Rajasthan,Bhilwara
5856,1.2,0.73,1.7,1.02,1.42,Rajasthan,Bhilwara
5857,1.2,0.73,1.68,1.01,1.4000000000000001,Rajasthan,Bhilwara
5858,1.19,0.72,1.6500000000000001,1.04,1.43,Rajasthan,Bhilwara
5859,1.19,0.75,1.67,1.03,1.41,Rajasthan,Bhilwara
5860,3.0,1.01,6.99,2.04,4.45,Rajasthan,Bikaner
5861,1.81,0.8200000000000001,3.15,1.4000000000000001,2.38,Rajasthan,Bikaner
5862,1.57,0.74,2.59,1.26,2.04,Rajasthan,Bikaner
5863,1.45,0.6900000000000001,2.3000000000000003,1.19,1.87,Rajasthan,Bikaner
5864,1.3800000000000001,0.68,2.14,1.11,1.72,Rajasthan,Bikaner
5865,1.32,0.7000000000000001,2.06,1.1,1.67,Rajasthan,Bikaner
5866,1.28,0.7000000000000001,1.98,1.05,1.58,Rajasthan,Bikaner
5867,1.25,0.68,1.8900000000000001,1.07,1.58,Rajasthan,Bikaner
5868,1.23,0.68,1.84,1.02,1.5,Rajasthan,Bikaner
5869,1.21,0.6900000000000001,1.81,0.99,1.45,Rajasthan,Bikaner
5870,1.19,0.68,1.76,1.01,1.46,Rajasthan,Bikaner
5871,1.18,0.68,1.73,1.02,1.46,Rajasthan,Bikaner
5872,1.16,0.68,1.7,0.97,1.3900000000000001,Rajasthan,Bikaner
5873,1.17,0.7000000000000001,1.7,0.98,1.3900000000000001,Rajasthan,Bikaner
5874,1.1500000000000001,0.7000000000000001,1.68,0.96,1.36,Rajasthan,Bikaner
5875,1.1400000000000001,0.7000000000000001,1.6600000000000001,1.0,1.4000000000000001,Rajasthan,Bikaner
5876,1.1300000000000001,0.6900000000000001,1.6300000000000001,0.98,1.37,Rajasthan,Bikaner
5877,1.1300000000000001,0.67,1.59,0.96,1.34,Rajasthan,Bikaner
5878,1.12,0.68,1.59,0.98,1.36,Rajasthan,Bikaner
5879,3.0,1.01,6.99,2.04,4.45,Rajasthan,Chittaurgarh
5880,3.11,1.24,5.8,2.34,4.2700000000000005,Rajasthan,Chittaurgarh
5881,3.0100000000000002,1.37,5.14,2.3000000000000003,3.89,Rajasthan,Chittaurgarh
5882,2.85,1.3900000000000001,4.61,2.19,3.54,Rajasthan,Chittaurgarh
5883,2.7,1.41,4.23,2.19,3.37,Rajasthan,Chittaurgarh
5884,2.56,1.4000000000000001,3.91,2.13,3.18,Rajasthan,Chittaurgarh
5885,2.43,1.36,3.62,2.0100000000000002,2.95,Rajasthan,Chittaurgarh
5886,3.0,1.01,6.99,2.04,4.45,Rajasthan,Chittorgarh
5887,2.04,1.08,3.13,1.69,2.5500000000000003,Rajasthan,Chittorgarh
5888,1.86,1.1,2.66,1.59,2.24,Rajasthan,Chittorgarh
5889,1.79,1.16,2.47,1.54,2.08,Rajasthan,Chittorgarh
5890,1.7,1.1400000000000001,2.2800000000000002,1.49,1.96,Rajasthan,Chittorgarh
5891,1.67,1.1500000000000001,2.17,1.47,1.8900000000000001,Rajasthan,Chittorgarh
5892,1.61,1.17,2.11,1.46,1.85,Rajasthan,Chittorgarh
5893,1.55,1.1400000000000001,2.0100000000000002,1.41,1.77,Rajasthan,Chittorgarh
5894,3.0,1.01,6.99,2.04,4.45,Rajasthan,Churu
5895,2.19,0.9,4.03,1.6400000000000001,2.96,Rajasthan,Churu
5896,1.92,0.84,3.39,1.42,2.49,Rajasthan,Churu
5897,1.77,0.79,3.0300000000000002,1.33,2.27,Rajasthan,Churu
5898,1.67,0.75,2.79,1.31,2.17,Rajasthan,Churu
5899,1.59,0.74,2.64,1.27,2.07,Rajasthan,Churu
5900,1.53,0.72,2.5100000000000002,1.21,1.96,Rajasthan,Churu
5901,1.49,0.73,2.44,1.1500000000000001,1.86,Rajasthan,Churu
5902,1.45,0.6900000000000001,2.32,1.1400000000000001,1.82,Rajasthan,Churu
5903,1.42,0.68,2.25,1.16,1.82,Rajasthan,Churu
5904,1.3900000000000001,0.68,2.2,1.1500000000000001,1.79,Rajasthan,Churu
5905,1.37,0.6900000000000001,2.17,1.1300000000000001,1.75,Rajasthan,Churu
5906,1.34,0.68,2.12,1.1,1.7,Rajasthan,Churu
5907,1.33,0.6900000000000001,2.1,1.1,1.69,Rajasthan,Churu
5908,1.31,0.64,2.0100000000000002,1.06,1.6300000000000001,Rajasthan,Churu
5909,1.29,0.67,2.02,1.06,1.62,Rajasthan,Churu
5910,1.28,0.65,1.97,1.05,1.6,Rajasthan,Churu
5911,1.27,0.65,1.95,1.04,1.58,Rajasthan,Churu
5912,1.28,0.66,1.94,1.04,1.57,Rajasthan,Churu
5913,3.0,1.01,6.99,2.04,4.45,Rajasthan,Dausa
5914,2.0300000000000002,0.86,3.64,1.52,2.69,Rajasthan,Dausa
5915,1.77,0.8,3.04,1.35,2.29,Rajasthan,Dausa
5916,1.6300000000000001,0.76,2.72,1.24,2.06,Rajasthan,Dausa
5917,1.53,0.72,2.5,1.23,1.98,Rajasthan,Dausa
5918,1.47,0.73,2.39,1.1500000000000001,1.84,Rajasthan,Dausa
5919,1.42,0.71,2.27,1.1300000000000001,1.78,Rajasthan,Dausa
5920,1.3800000000000001,0.6900000000000001,2.17,1.12,1.74,Rajasthan,Dausa
5921,1.35,0.6900000000000001,2.11,1.08,1.67,Rajasthan,Dausa
5922,1.32,0.6900000000000001,2.06,1.08,1.6500000000000001,Rajasthan,Dausa
5923,1.29,0.67,1.99,1.06,1.61,Rajasthan,Dausa
5924,1.27,0.66,1.94,1.02,1.55,Rajasthan,Dausa
5925,1.26,0.67,1.92,1.04,1.56,Rajasthan,Dausa
5926,1.24,0.67,1.8900000000000001,1.04,1.55,Rajasthan,Dausa
5927,1.23,0.65,1.84,1.04,1.54,Rajasthan,Dausa
5928,1.21,0.66,1.83,1.03,1.52,Rajasthan,Dausa
5929,1.2,0.66,1.81,1.02,1.5,Rajasthan,Dausa
5930,1.19,0.66,1.79,1.01,1.48,Rajasthan,Dausa
5931,1.18,0.64,1.75,0.99,1.45,Rajasthan,Dausa
5932,3.0,1.01,6.99,2.04,4.45,Rajasthan,Dhaulpur
5933,3.29,1.17,7.01,2.35,4.7700000000000005,Rajasthan,Dhaulpur
5934,3.0,1.1400000000000001,5.99,2.15,4.18,Rajasthan,Dhaulpur
5935,3.11,1.26,5.83,2.32,4.25,Rajasthan,Dhaulpur
5936,3.1,1.32,5.49,2.31,4.07,Rajasthan,Dhaulpur
5937,3.0100000000000002,1.33,5.1000000000000005,2.27,3.86,Rajasthan,Dhaulpur
5938,3.0700000000000003,1.46,4.95,2.42,3.89,Rajasthan,Dhaulpur
5939,2.87,1.45,4.57,2.31,3.62,Rajasthan,Dhaulpur
5940,2.7,1.3800000000000001,4.2,2.17,3.35,Rajasthan,Dhaulpur
5941,2.56,1.36,3.95,2.08,3.16,Rajasthan,Dhaulpur
5942,2.43,1.31,3.7,2.02,3.02,Rajasthan,Dhaulpur
5943,3.0,1.01,6.99,2.04,4.45,Rajasthan,Dholpur
5944,2.34,0.96,4.2,1.78,3.15,Rajasthan,Dholpur
5945,2.0,0.89,3.47,1.57,2.66,Rajasthan,Dholpur
5946,1.9000000000000001,0.9,3.19,1.48,2.44,Rajasthan,Dholpur
5947,1.82,0.89,2.97,1.43,2.3000000000000003,Rajasthan,Dholpur
5948,1.76,0.88,2.8000000000000003,1.45,2.2600000000000002,Rajasthan,Dholpur
5949,1.72,0.86,2.65,1.4000000000000001,2.15,Rajasthan,Dholpur
5950,1.67,0.89,2.58,1.4000000000000001,2.11,Rajasthan,Dholpur
5951,3.0,1.01,6.99,2.04,4.45,Rajasthan,Dungarpur
5952,2.5500000000000003,0.9400000000000001,5.0,1.81,3.5100000000000002,Rajasthan,Dungarpur
5953,2.32,0.9400000000000001,4.38,1.74,3.19,Rajasthan,Dungarpur
5954,2.16,0.9,3.98,1.6500000000000001,2.95,Rajasthan,Dungarpur
5955,2.18,0.9,3.81,1.67,2.9,Rajasthan,Dungarpur
5956,2.05,0.88,3.56,1.57,2.7,Rajasthan,Dungarpur
5957,1.96,0.86,3.37,1.54,2.6,Rajasthan,Dungarpur
5958,1.8900000000000001,0.86,3.24,1.47,2.47,Rajasthan,Dungarpur
5959,1.83,0.84,3.11,1.4000000000000001,2.35,Rajasthan,Dungarpur
5960,1.77,0.8200000000000001,3.0,1.35,2.2600000000000002,Rajasthan,Dungarpur
5961,1.73,0.8,2.9,1.36,2.24,Rajasthan,Dungarpur
5962,1.75,0.8300000000000001,2.89,1.37,2.23,Rajasthan,Dungarpur
5963,1.7,0.8200000000000001,2.81,1.35,2.18,Rajasthan,Dungarpur
5964,1.67,0.78,2.7,1.27,2.07,Rajasthan,Dungarpur
5965,1.68,0.8300000000000001,2.72,1.36,2.15,Rajasthan,Dungarpur
5966,1.6400000000000001,0.81,2.64,1.29,2.05,Rajasthan,Dungarpur
5967,1.61,0.8,2.58,1.28,2.02,Rajasthan,Dungarpur
5968,1.62,0.78,2.52,1.33,2.06,Rajasthan,Dungarpur
5969,1.59,0.81,2.5100000000000002,1.3,2.0100000000000002,Rajasthan,Dungarpur
5970,3.0,1.01,6.99,2.04,4.45,Rajasthan,Evacuees
5971,1.6400000000000001,0.75,2.72,1.29,2.12,Rajasthan,Evacuees
5972,1.43,0.73,2.29,1.1400000000000001,1.79,Rajasthan,Evacuees
5973,1.33,0.6900000000000001,2.04,1.11,1.68,Rajasthan,Evacuees
5974,1.27,0.6900000000000001,1.9100000000000001,1.06,1.57,Rajasthan,Evacuees
5975,1.23,0.6900000000000001,1.82,1.03,1.5,Rajasthan,Evacuees
5976,1.2,0.6900000000000001,1.75,1.01,1.45,Rajasthan,Evacuees
